timestamp,photon_count,condition
41.914,4,mental_math_2
42.014,6,mental_math_2
42.114,1,mental_math_2
42.214,5,mental_math_2
42.314,5,mental_math_2
42.414,8,mental_math_2
42.514,4,mental_math_2
42.614,3,mental_math_2
42.714,5,mental_math_2
42.814,2,mental_math_2
42.914,5,mental_math_2
43.014,4,mental_math_2
43.114,5,mental_math_2
43.214,4,mental_math_2
43.314,6,mental_math_2
43.414,5,mental_math_2
43.515,9,mental_math_2
43.615,3,mental_math_2
43.715,5,mental_math_2
43.815,2,mental_math_2
43.915,2,mental_math_2
44.015,4,mental_math_2
44.115,6,mental_math_2
44.215,4,mental_math_2
44.315,2,mental_math_2
44.415,3,mental_math_2
44.515,6,mental_math_2
44.615,4,mental_math_2
44.715,5,mental_math_2
44.815,1,mental_math_2
44.915,8,mental_math_2
45.015,3,mental_math_2
45.115,4,mental_math_2
45.215,2,mental_math_2
45.315,3,mental_math_2
45.415,4,mental_math_2
45.515,2,mental_math_2
45.615,2,mental_math_2
45.715,0,mental_math_2
45.815,5,mental_math_2
45.915,5,mental_math_2
46.015,4,mental_math_2
46.115,2,mental_math_2
46.215,5,mental_math_2
46.315,3,mental_math_2
46.415,2,mental_math_2
46.516,2,mental_math_2
46.616,3,mental_math_2
46.716,3,mental_math_2
46.816,8,mental_math_2
46.916,4,mental_math_2
47.016,5,mental_math_2
47.116,7,mental_math_2
47.216,2,mental_math_2
47.316,3,mental_math_2
47.416,6,mental_math_2
47.516,6,mental_math_2
47.616,7,mental_math_2
47.716,5,mental_math_2
47.816,8,mental_math_2
47.916,2,mental_math_2
48.016,4,mental_math_2
48.116,5,mental_math_2
48.216,6,mental_math_2
48.316,6,mental_math_2
48.416,4,mental_math_2
48.516,2,mental_math_2
48.616,2,mental_math_2
48.716,3,mental_math_2
48.816,6,mental_math_2
48.916,8,mental_math_2
49.016,3,mental_math_2
49.116,4,mental_math_2
49.216,2,mental_math_2
49.316,3,mental_math_2
49.416,11,mental_math_2
49.517,2,mental_math_2
49.617,4,mental_math_2
49.717,3,mental_math_2
49.817,5,mental_math_2
49.917,3,mental_math_2
50.017,8,mental_math_2
50.117,2,mental_math_2
50.217,4,mental_math_2
50.317,1,mental_math_2
50.417,2,mental_math_2
50.517,8,mental_math_2
50.617,4,mental_math_2
50.717,8,mental_math_2
50.817,9,mental_math_2
50.917,1,mental_math_2
51.017,2,mental_math_2
51.117,7,mental_math_2
51.217,3,mental_math_2
51.317,5,mental_math_2
51.417,4,mental_math_2
51.517,5,mental_math_2
51.617,4,mental_math_2
51.717,6,mental_math_2
51.817,3,mental_math_2
51.917,4,mental_math_2
52.017,1,mental_math_2
52.117,3,mental_math_2
52.217,6,mental_math_2
52.317,3,mental_math_2
52.417,3,mental_math_2
52.518,5,mental_math_2
52.618,5,mental_math_2
52.718,4,mental_math_2
52.818,2,mental_math_2
52.918,8,mental_math_2
53.018,4,mental_math_2
53.118,5,mental_math_2
53.218,8,mental_math_2
53.318,2,mental_math_2
53.418,1,mental_math_2
53.518,3,mental_math_2
53.618,7,mental_math_2
53.718,3,mental_math_2
53.818,3,mental_math_2
53.918,4,mental_math_2
54.018,1,mental_math_2
54.118,2,mental_math_2
54.218,5,mental_math_2
54.318,9,mental_math_2
54.418,6,mental_math_2
54.518,2,mental_math_2
54.618,5,mental_math_2
54.718,5,mental_math_2
54.818,8,mental_math_2
54.918,6,mental_math_2
55.018,7,mental_math_2
55.118,2,mental_math_2
55.218,6,mental_math_2
55.318,7,mental_math_2
55.418,3,mental_math_2
55.519,6,mental_math_2
55.619,5,mental_math_2
55.719,3,mental_math_2
55.819,7,mental_math_2
55.919,0,mental_math_2
56.019,4,mental_math_2
56.119,2,mental_math_2
56.219,2,mental_math_2
56.319,6,mental_math_2
56.419,4,mental_math_2
56.519,3,mental_math_2
56.619,2,mental_math_2
56.719,6,mental_math_2
56.819,7,mental_math_2
56.919,1,mental_math_2
57.019,6,mental_math_2
57.119,2,mental_math_2
57.219,2,mental_math_2
57.319,4,mental_math_2
57.419,3,mental_math_2
57.519,2,mental_math_2
57.619,2,mental_math_2
57.719,3,mental_math_2
57.819,4,mental_math_2
57.919,2,mental_math_2
58.019,4,mental_math_2
58.119,8,mental_math_2
58.219,2,mental_math_2
58.319,6,mental_math_2
58.419,5,mental_math_2
58.520,2,mental_math_2
58.620,6,mental_math_2
58.720,3,mental_math_2
58.820,7,mental_math_2
58.920,4,mental_math_2
59.020,7,mental_math_2
59.120,6,mental_math_2
59.220,7,mental_math_2
59.320,3,mental_math_2
59.420,2,mental_math_2
59.520,4,mental_math_2
59.620,6,mental_math_2
59.720,3,mental_math_2
59.820,5,mental_math_2
59.920,9,mental_math_2
60.020,2,mental_math_2
60.120,3,mental_math_2
60.220,6,mental_math_2
60.320,5,mental_math_2
60.420,4,mental_math_2
60.520,3,mental_math_2
60.620,7,mental_math_2
60.720,5,mental_math_2
60.820,1,mental_math_2
60.920,4,mental_math_2
61.020,3,mental_math_2
61.120,4,mental_math_2
61.220,9,mental_math_2
61.320,7,mental_math_2
61.420,6,mental_math_2
61.521,2,mental_math_2
61.621,7,mental_math_2
61.721,3,mental_math_2
61.821,8,mental_math_2
61.921,9,mental_math_2
62.021,3,mental_math_2
62.121,1,mental_math_2
62.221,2,mental_math_2
62.321,1,mental_math_2
62.421,3,mental_math_2
62.521,3,mental_math_2
62.621,4,mental_math_2
62.721,4,mental_math_2
62.821,1,mental_math_2
62.921,3,mental_math_2
63.021,4,mental_math_2
63.121,5,mental_math_2
63.221,1,mental_math_2
63.321,7,mental_math_2
63.421,1,mental_math_2
63.521,2,mental_math_2
63.621,11,mental_math_2
63.721,4,mental_math_2
63.821,7,mental_math_2
63.921,3,mental_math_2
64.021,3,mental_math_2
64.121,7,mental_math_2
64.221,10,mental_math_2
64.321,4,mental_math_2
64.421,5,mental_math_2
64.522,8,mental_math_2
64.622,3,mental_math_2
64.722,6,mental_math_2
64.822,4,mental_math_2
64.922,6,mental_math_2
65.022,1,mental_math_2
65.122,1,mental_math_2
65.222,4,mental_math_2
65.322,4,mental_math_2
65.422,6,mental_math_2
65.522,2,mental_math_2
65.622,4,mental_math_2
65.722,6,mental_math_2
65.822,3,mental_math_2
65.922,10,mental_math_2
66.022,2,mental_math_2
66.122,5,mental_math_2
66.222,4,mental_math_2
66.322,4,mental_math_2
66.422,6,mental_math_2
66.522,4,mental_math_2
66.622,4,mental_math_2
66.722,6,mental_math_2
66.822,6,mental_math_2
66.922,5,mental_math_2
67.022,1,mental_math_2
67.122,4,mental_math_2
67.222,4,mental_math_2
67.322,7,mental_math_2
67.422,3,mental_math_2
67.523,1,mental_math_2
67.623,5,mental_math_2
67.723,4,mental_math_2
67.823,9,mental_math_2
67.923,10,mental_math_2
68.023,6,mental_math_2
68.123,1,mental_math_2
68.223,2,mental_math_2
68.323,1,mental_math_2
68.423,1,mental_math_2
68.523,6,mental_math_2
68.623,5,mental_math_2
68.723,3,mental_math_2
68.823,4,mental_math_2
68.923,4,mental_math_2
69.023,2,mental_math_2
69.123,5,mental_math_2
69.223,10,mental_math_2
69.323,3,mental_math_2
69.423,3,mental_math_2
69.523,7,mental_math_2
69.623,2,mental_math_2
69.723,6,mental_math_2
69.823,7,mental_math_2
69.923,2,mental_math_2
70.023,2,mental_math_2
70.123,7,mental_math_2
70.223,8,mental_math_2
70.323,1,mental_math_2
70.423,7,mental_math_2
70.524,7,mental_math_2
70.624,7,mental_math_2
70.724,9,mental_math_2
70.824,5,mental_math_2
70.924,5,mental_math_2
71.024,6,mental_math_2
71.124,2,mental_math_2
71.224,2,mental_math_2
71.324,6,mental_math_2
71.424,5,mental_math_2
71.524,2,mental_math_2
71.624,3,mental_math_2
71.724,2,mental_math_2
71.824,3,mental_math_2
71.924,5,mental_math_2
72.024,4,mental_math_2
72.124,5,mental_math_2
72.224,3,mental_math_2
72.324,6,mental_math_2
72.424,3,mental_math_2
72.524,4,mental_math_2
72.624,8,mental_math_2
72.724,3,mental_math_2
72.824,4,mental_math_2
72.924,6,mental_math_2
73.024,6,mental_math_2
73.124,3,mental_math_2
73.224,1,mental_math_2
73.324,5,mental_math_2
73.424,5,mental_math_2
73.525,4,mental_math_2
73.625,7,mental_math_2
73.725,3,mental_math_2
73.825,6,mental_math_2
73.925,9,mental_math_2
74.025,3,mental_math_2
74.125,8,mental_math_2
74.225,7,mental_math_2
74.325,4,mental_math_2
74.425,4,mental_math_2
74.525,3,mental_math_2
74.625,6,mental_math_2
74.725,5,mental_math_2
74.825,6,mental_math_2
74.925,3,mental_math_2
75.025,3,mental_math_2
75.125,4,mental_math_2
75.225,6,mental_math_2
75.325,4,mental_math_2
75.425,2,mental_math_2
75.525,6,mental_math_2
75.625,6,mental_math_2
75.725,3,mental_math_2
75.825,5,mental_math_2
75.925,3,mental_math_2
76.025,4,mental_math_2
76.125,7,mental_math_2
76.225,5,mental_math_2
76.325,10,mental_math_2
76.425,4,mental_math_2
76.526,2,mental_math_2
76.626,4,mental_math_2
76.726,6,mental_math_2
76.826,2,mental_math_2
76.926,5,mental_math_2
77.026,7,mental_math_2
77.126,2,mental_math_2
77.226,5,mental_math_2
77.326,4,mental_math_2
77.426,1,mental_math_2
77.526,2,mental_math_2
77.626,2,mental_math_2
77.726,8,mental_math_2
77.826,4,mental_math_2
77.926,7,mental_math_2
78.026,4,mental_math_2
78.126,3,mental_math_2
78.226,5,mental_math_2
78.326,8,mental_math_2
78.426,5,mental_math_2
78.526,4,mental_math_2
78.626,2,mental_math_2
78.726,5,mental_math_2
78.826,1,mental_math_2
78.926,4,mental_math_2
79.026,3,mental_math_2
79.126,2,mental_math_2
79.226,4,mental_math_2
79.326,6,mental_math_2
79.426,5,mental_math_2
79.527,6,mental_math_2
79.627,8,mental_math_2
79.727,6,mental_math_2
79.827,5,mental_math_2
79.927,6,mental_math_2
80.027,1,mental_math_2
80.127,2,mental_math_2
80.227,7,mental_math_2
80.327,4,mental_math_2
80.427,5,mental_math_2
80.527,5,mental_math_2
80.627,2,mental_math_2
80.727,3,mental_math_2
80.827,5,mental_math_2
80.927,10,mental_math_2
81.027,7,mental_math_2
81.127,2,mental_math_2
81.227,7,mental_math_2
81.327,5,mental_math_2
81.427,9,mental_math_2
81.527,3,mental_math_2
81.627,2,mental_math_2
81.727,2,mental_math_2
81.827,3,mental_math_2
81.927,2,mental_math_2
82.027,6,mental_math_2
82.127,5,mental_math_2
82.227,4,mental_math_2
82.327,3,mental_math_2
82.427,8,mental_math_2
82.528,5,mental_math_2
82.628,3,mental_math_2
82.728,5,mental_math_2
82.828,8,mental_math_2
82.928,9,mental_math_2
83.028,2,mental_math_2
83.128,6,mental_math_2
83.228,5,mental_math_2
83.328,3,mental_math_2
83.428,5,mental_math_2
83.528,5,mental_math_2
83.628,4,mental_math_2
83.728,4,mental_math_2
83.828,2,mental_math_2
83.928,8,mental_math_2
84.028,6,mental_math_2
84.128,4,mental_math_2
84.228,2,mental_math_2
84.328,3,mental_math_2
84.428,4,mental_math_2
84.528,5,mental_math_2
84.628,4,mental_math_2
84.728,2,mental_math_2
84.828,5,mental_math_2
84.928,3,mental_math_2
85.028,5,mental_math_2
85.128,3,mental_math_2
85.228,4,mental_math_2
85.328,5,mental_math_2
85.428,2,mental_math_2
85.529,4,mental_math_2
85.629,6,mental_math_2
85.729,6,mental_math_2
85.829,4,mental_math_2
85.929,6,mental_math_2
86.029,1,mental_math_2
86.129,3,mental_math_2
86.229,7,mental_math_2
86.329,1,mental_math_2
86.429,5,mental_math_2
86.529,3,mental_math_2
86.629,3,mental_math_2
86.729,5,mental_math_2
86.829,4,mental_math_2
86.929,5,mental_math_2
87.029,8,mental_math_2
87.129,4,mental_math_2
87.229,3,mental_math_2
87.329,4,mental_math_2
87.429,6,mental_math_2
87.529,3,mental_math_2
87.629,8,mental_math_2
87.729,1,mental_math_2
87.829,2,mental_math_2
87.929,3,mental_math_2
88.029,7,mental_math_2
88.129,2,mental_math_2
88.229,4,mental_math_2
88.329,2,mental_math_2
88.429,7,mental_math_2
88.530,5,mental_math_2
88.630,3,mental_math_2
88.730,3,mental_math_2
88.830,6,mental_math_2
88.930,4,mental_math_2
89.030,2,mental_math_2
89.130,1,mental_math_2
89.230,8,mental_math_2
89.330,3,mental_math_2
89.430,40,mental_math_2
89.530,2,mental_math_2
89.630,4,mental_math_2
89.730,5,mental_math_2
89.830,3,mental_math_2
89.930,9,mental_math_2
90.030,2,mental_math_2
90.130,7,mental_math_2
90.230,3,mental_math_2
90.330,4,mental_math_2
90.430,7,mental_math_2
90.530,2,mental_math_2
90.630,4,mental_math_2
90.730,4,mental_math_2
90.830,2,mental_math_2
90.930,9,mental_math_2
91.030,4,mental_math_2
91.130,5,mental_math_2
91.230,9,mental_math_2
91.330,5,mental_math_2
91.430,4,mental_math_2
91.531,3,mental_math_2
91.631,11,mental_math_2
91.731,3,mental_math_2
91.831,7,mental_math_2
91.931,2,mental_math_2
92.031,6,mental_math_2
92.131,3,mental_math_2
92.231,3,mental_math_2
92.331,6,mental_math_2
92.431,5,mental_math_2
92.531,7,mental_math_2
92.631,7,mental_math_2
92.731,7,mental_math_2
92.831,8,mental_math_2
92.931,6,mental_math_2
93.031,4,mental_math_2
93.131,7,mental_math_2
93.231,8,mental_math_2
93.331,7,mental_math_2
93.431,7,mental_math_2
93.531,3,mental_math_2
93.631,8,mental_math_2
93.731,6,mental_math_2
93.831,3,mental_math_2
93.931,5,mental_math_2
94.031,3,mental_math_2
94.131,2,mental_math_2
94.231,3,mental_math_2
94.331,3,mental_math_2
94.431,4,mental_math_2
94.532,2,mental_math_2
94.632,3,mental_math_2
94.732,3,mental_math_2
94.832,2,mental_math_2
94.932,3,mental_math_2
95.032,8,mental_math_2
95.132,3,mental_math_2
95.232,2,mental_math_2
95.332,4,mental_math_2
95.432,3,mental_math_2
95.532,8,mental_math_2
95.632,4,mental_math_2
95.732,8,mental_math_2
95.832,4,mental_math_2
95.932,3,mental_math_2
96.032,3,mental_math_2
96.132,5,mental_math_2
96.232,5,mental_math_2
96.332,0,mental_math_2
96.432,4,mental_math_2
96.532,5,mental_math_2
96.632,4,mental_math_2
96.732,7,mental_math_2
96.832,5,mental_math_2
96.932,2,mental_math_2
97.032,2,mental_math_2
97.132,4,mental_math_2
97.232,6,mental_math_2
97.332,4,mental_math_2
97.432,4,mental_math_2
97.533,1,mental_math_2
97.633,3,mental_math_2
97.733,5,mental_math_2
97.833,5,mental_math_2
97.933,6,mental_math_2
98.033,6,mental_math_2
98.133,9,mental_math_2
98.233,3,mental_math_2
98.333,1,mental_math_2
98.433,6,mental_math_2
98.533,6,mental_math_2
98.633,3,mental_math_2
98.733,0,mental_math_2
98.833,1,mental_math_2
98.933,2,mental_math_2
99.033,11,mental_math_2
99.133,2,mental_math_2
99.233,6,mental_math_2
99.333,4,mental_math_2
99.433,4,mental_math_2
99.533,3,mental_math_2
99.633,3,mental_math_2
99.733,10,mental_math_2
99.833,7,mental_math_2
99.933,4,mental_math_2
100.033,6,mental_math_2
100.133,5,mental_math_2
100.233,2,mental_math_2
100.333,5,mental_math_2
100.433,3,mental_math_2
100.534,2,mental_math_2
100.634,3,mental_math_2
100.734,4,mental_math_2
100.834,6,mental_math_2
100.934,6,mental_math_2
101.034,4,mental_math_2
101.134,7,mental_math_2
101.234,8,mental_math_2
101.334,7,mental_math_2
101.434,5,mental_math_2
101.534,3,mental_math_2
101.634,4,mental_math_2
101.734,3,mental_math_2
101.834,4,mental_math_2
101.934,2,mental_math_2
102.034,4,mental_math_2
102.134,5,mental_math_2
102.234,3,mental_math_2
102.334,8,mental_math_2
102.434,4,mental_math_2
102.534,5,mental_math_2
102.634,3,mental_math_2
102.734,4,mental_math_2
102.834,5,mental_math_2
102.934,3,mental_math_2
103.034,4,mental_math_2
103.134,1,mental_math_2
103.234,3,mental_math_2
103.334,2,mental_math_2
103.434,9,mental_math_2
103.535,4,mental_math_2
103.635,2,mental_math_2
103.735,6,mental_math_2
103.835,3,mental_math_2
103.935,4,mental_math_2
104.035,6,mental_math_2
104.135,7,mental_math_2
104.235,2,mental_math_2
104.335,9,mental_math_2
104.435,5,mental_math_2
104.535,5,mental_math_2
104.635,5,mental_math_2
104.735,5,mental_math_2
104.835,7,mental_math_2
104.935,6,mental_math_2
105.035,3,mental_math_2
105.135,5,mental_math_2
105.235,9,mental_math_2
105.335,4,mental_math_2
105.435,3,mental_math_2
105.535,7,mental_math_2
105.635,7,mental_math_2
105.735,1,mental_math_2
105.835,5,mental_math_2
105.935,8,mental_math_2
106.035,4,mental_math_2
106.135,1,mental_math_2
106.235,9,mental_math_2
106.335,2,mental_math_2
106.435,6,mental_math_2
106.536,5,mental_math_2
106.636,3,mental_math_2
106.736,5,mental_math_2
106.836,6,mental_math_2
106.936,4,mental_math_2
107.036,6,mental_math_2
107.136,3,mental_math_2
107.236,4,mental_math_2
107.336,1,mental_math_2
