timestamp,photon_count,condition
28.710,5,baseline_eyes_open
28.810,4,baseline_eyes_open
28.910,4,baseline_eyes_open
29.010,4,baseline_eyes_open
29.110,5,baseline_eyes_open
29.210,3,baseline_eyes_open
29.310,3,baseline_eyes_open
29.410,5,baseline_eyes_open
29.510,5,baseline_eyes_open
29.610,4,baseline_eyes_open
29.710,5,baseline_eyes_open
29.810,6,baseline_eyes_open
29.910,4,baseline_eyes_open
30.010,5,baseline_eyes_open
30.110,4,baseline_eyes_open
30.210,6,baseline_eyes_open
30.310,2,baseline_eyes_open
30.410,5,baseline_eyes_open
30.510,4,baseline_eyes_open
30.610,2,baseline_eyes_open
30.710,8,baseline_eyes_open
30.810,4,baseline_eyes_open
30.910,3,baseline_eyes_open
31.010,5,baseline_eyes_open
31.110,6,baseline_eyes_open
31.210,5,baseline_eyes_open
31.310,1,baseline_eyes_open
31.410,2,baseline_eyes_open
31.511,4,baseline_eyes_open
31.611,2,baseline_eyes_open
31.711,8,baseline_eyes_open
31.811,4,baseline_eyes_open
31.911,2,baseline_eyes_open
32.011,7,baseline_eyes_open
32.111,7,baseline_eyes_open
32.211,4,baseline_eyes_open
32.311,4,baseline_eyes_open
32.411,4,baseline_eyes_open
32.511,1,baseline_eyes_open
32.611,4,baseline_eyes_open
32.711,4,baseline_eyes_open
32.811,4,baseline_eyes_open
32.911,4,baseline_eyes_open
33.011,5,baseline_eyes_open
33.111,4,baseline_eyes_open
33.211,11,baseline_eyes_open
33.311,9,baseline_eyes_open
33.411,3,baseline_eyes_open
33.511,6,baseline_eyes_open
33.611,7,baseline_eyes_open
33.711,2,baseline_eyes_open
33.811,2,baseline_eyes_open
33.911,2,baseline_eyes_open
34.011,1,baseline_eyes_open
34.111,7,baseline_eyes_open
34.211,8,baseline_eyes_open
34.311,5,baseline_eyes_open
34.411,4,baseline_eyes_open
34.512,4,baseline_eyes_open
34.612,3,baseline_eyes_open
34.712,5,baseline_eyes_open
34.812,6,baseline_eyes_open
34.912,2,baseline_eyes_open
35.012,6,baseline_eyes_open
35.112,7,baseline_eyes_open
35.212,4,baseline_eyes_open
35.312,4,baseline_eyes_open
35.412,7,baseline_eyes_open
35.512,4,baseline_eyes_open
35.612,6,baseline_eyes_open
35.712,6,baseline_eyes_open
35.812,6,baseline_eyes_open
35.912,5,baseline_eyes_open
36.012,2,baseline_eyes_open
36.112,5,baseline_eyes_open
36.212,7,baseline_eyes_open
36.312,5,baseline_eyes_open
36.412,8,baseline_eyes_open
36.512,3,baseline_eyes_open
36.612,6,baseline_eyes_open
36.712,6,baseline_eyes_open
36.812,3,baseline_eyes_open
36.912,3,baseline_eyes_open
37.012,7,baseline_eyes_open
37.112,10,baseline_eyes_open
37.212,3,baseline_eyes_open
37.312,1,baseline_eyes_open
37.412,4,baseline_eyes_open
37.513,5,baseline_eyes_open
37.613,6,baseline_eyes_open
37.713,4,baseline_eyes_open
37.813,5,baseline_eyes_open
37.913,4,baseline_eyes_open
38.013,4,baseline_eyes_open
38.113,3,baseline_eyes_open
38.213,3,baseline_eyes_open
38.313,5,baseline_eyes_open
38.413,4,baseline_eyes_open
38.513,1,baseline_eyes_open
38.613,4,baseline_eyes_open
38.713,6,baseline_eyes_open
38.813,4,baseline_eyes_open
38.913,3,baseline_eyes_open
39.013,6,baseline_eyes_open
39.113,5,baseline_eyes_open
39.213,3,baseline_eyes_open
39.313,2,baseline_eyes_open
39.413,6,baseline_eyes_open
39.513,7,baseline_eyes_open
39.613,6,baseline_eyes_open
39.713,6,baseline_eyes_open
39.813,1,baseline_eyes_open
39.913,5,baseline_eyes_open
40.013,2,baseline_eyes_open
40.113,1,baseline_eyes_open
40.213,5,baseline_eyes_open
40.313,3,baseline_eyes_open
40.413,6,baseline_eyes_open
40.514,3,baseline_eyes_open
40.614,1,baseline_eyes_open
40.714,6,baseline_eyes_open
40.814,8,baseline_eyes_open
40.914,4,baseline_eyes_open
41.014,3,baseline_eyes_open
41.114,5,baseline_eyes_open
41.214,3,baseline_eyes_open
41.314,3,baseline_eyes_open
41.414,3,baseline_eyes_open
41.514,3,baseline_eyes_open
41.614,3,baseline_eyes_open
41.714,4,baseline_eyes_open
41.814,2,baseline_eyes_open
41.914,2,baseline_eyes_open
42.014,4,baseline_eyes_open
42.114,2,baseline_eyes_open
42.214,5,baseline_eyes_open
42.314,7,baseline_eyes_open
42.414,5,baseline_eyes_open
42.514,6,baseline_eyes_open
42.614,4,baseline_eyes_open
42.714,2,baseline_eyes_open
42.814,1,baseline_eyes_open
42.914,6,baseline_eyes_open
43.014,4,baseline_eyes_open
43.114,4,baseline_eyes_open
43.214,3,baseline_eyes_open
43.314,3,baseline_eyes_open
43.414,2,baseline_eyes_open
43.515,3,baseline_eyes_open
43.615,6,baseline_eyes_open
43.715,4,baseline_eyes_open
43.815,1,baseline_eyes_open
43.915,1,baseline_eyes_open
44.015,2,baseline_eyes_open
44.115,8,baseline_eyes_open
44.215,5,baseline_eyes_open
44.315,1,baseline_eyes_open
44.415,6,baseline_eyes_open
44.515,2,baseline_eyes_open
44.615,5,baseline_eyes_open
44.715,6,baseline_eyes_open
44.815,0,baseline_eyes_open
44.915,7,baseline_eyes_open
45.015,5,baseline_eyes_open
45.115,3,baseline_eyes_open
45.215,5,baseline_eyes_open
45.315,1,baseline_eyes_open
45.415,5,baseline_eyes_open
45.515,3,baseline_eyes_open
45.615,6,baseline_eyes_open
45.715,4,baseline_eyes_open
45.815,4,baseline_eyes_open
45.915,9,baseline_eyes_open
46.015,5,baseline_eyes_open
46.115,5,baseline_eyes_open
46.215,5,baseline_eyes_open
46.315,5,baseline_eyes_open
46.415,4,baseline_eyes_open
46.516,5,baseline_eyes_open
46.616,5,baseline_eyes_open
46.716,10,baseline_eyes_open
46.816,2,baseline_eyes_open
46.916,3,baseline_eyes_open
47.016,4,baseline_eyes_open
47.116,4,baseline_eyes_open
47.216,6,baseline_eyes_open
47.316,5,baseline_eyes_open
47.416,0,baseline_eyes_open
47.516,4,baseline_eyes_open
47.616,7,baseline_eyes_open
47.716,4,baseline_eyes_open
47.816,4,baseline_eyes_open
47.916,1,baseline_eyes_open
48.016,5,baseline_eyes_open
48.116,3,baseline_eyes_open
48.216,4,baseline_eyes_open
48.316,6,baseline_eyes_open
48.416,2,baseline_eyes_open
48.516,3,baseline_eyes_open
48.616,7,baseline_eyes_open
48.716,2,baseline_eyes_open
48.816,5,baseline_eyes_open
48.916,2,baseline_eyes_open
49.016,3,baseline_eyes_open
49.116,5,baseline_eyes_open
49.216,3,baseline_eyes_open
49.316,3,baseline_eyes_open
49.416,2,baseline_eyes_open
49.517,4,baseline_eyes_open
49.617,3,baseline_eyes_open
49.717,5,baseline_eyes_open
49.817,2,baseline_eyes_open
49.917,8,baseline_eyes_open
50.017,5,baseline_eyes_open
50.117,5,baseline_eyes_open
50.217,4,baseline_eyes_open
50.317,3,baseline_eyes_open
50.417,3,baseline_eyes_open
50.517,7,baseline_eyes_open
50.617,6,baseline_eyes_open
50.717,6,baseline_eyes_open
50.817,4,baseline_eyes_open
50.917,3,baseline_eyes_open
51.017,5,baseline_eyes_open
51.117,6,baseline_eyes_open
51.217,6,baseline_eyes_open
51.317,6,baseline_eyes_open
51.417,2,baseline_eyes_open
51.517,5,baseline_eyes_open
51.617,3,baseline_eyes_open
51.717,6,baseline_eyes_open
51.817,4,baseline_eyes_open
51.917,4,baseline_eyes_open
52.017,7,baseline_eyes_open
52.117,5,baseline_eyes_open
52.217,5,baseline_eyes_open
52.317,9,baseline_eyes_open
52.417,7,baseline_eyes_open
52.518,4,baseline_eyes_open
52.618,10,baseline_eyes_open
52.718,3,baseline_eyes_open
52.818,4,baseline_eyes_open
52.918,5,baseline_eyes_open
53.018,5,baseline_eyes_open
53.118,5,baseline_eyes_open
53.218,5,baseline_eyes_open
53.318,5,baseline_eyes_open
53.418,4,baseline_eyes_open
53.518,5,baseline_eyes_open
53.618,7,baseline_eyes_open
53.718,2,baseline_eyes_open
53.818,4,baseline_eyes_open
53.918,1,baseline_eyes_open
54.018,3,baseline_eyes_open
54.118,5,baseline_eyes_open
54.218,4,baseline_eyes_open
54.318,8,baseline_eyes_open
54.418,5,baseline_eyes_open
54.518,7,baseline_eyes_open
54.618,4,baseline_eyes_open
54.718,1,baseline_eyes_open
54.818,2,baseline_eyes_open
54.918,3,baseline_eyes_open
55.018,10,baseline_eyes_open
55.118,7,baseline_eyes_open
55.218,4,baseline_eyes_open
55.318,6,baseline_eyes_open
55.418,7,baseline_eyes_open
55.519,6,baseline_eyes_open
55.619,3,baseline_eyes_open
55.719,6,baseline_eyes_open
55.819,1,baseline_eyes_open
55.919,4,baseline_eyes_open
56.019,2,baseline_eyes_open
56.119,6,baseline_eyes_open
56.219,0,baseline_eyes_open
56.319,6,baseline_eyes_open
56.419,5,baseline_eyes_open
56.519,7,baseline_eyes_open
56.619,3,baseline_eyes_open
56.719,8,baseline_eyes_open
56.819,6,baseline_eyes_open
56.919,5,baseline_eyes_open
57.019,5,baseline_eyes_open
57.119,1,baseline_eyes_open
57.219,3,baseline_eyes_open
57.319,2,baseline_eyes_open
57.419,4,baseline_eyes_open
57.519,3,baseline_eyes_open
57.619,1,baseline_eyes_open
57.719,7,baseline_eyes_open
57.819,3,baseline_eyes_open
57.919,2,baseline_eyes_open
58.019,6,baseline_eyes_open
58.119,4,baseline_eyes_open
58.219,7,baseline_eyes_open
58.319,5,baseline_eyes_open
58.419,9,baseline_eyes_open
58.520,3,baseline_eyes_open
58.620,8,baseline_eyes_open
58.720,5,baseline_eyes_open
58.820,7,baseline_eyes_open
58.920,5,baseline_eyes_open
59.020,3,baseline_eyes_open
59.120,3,baseline_eyes_open
59.220,2,baseline_eyes_open
59.320,7,baseline_eyes_open
59.420,6,baseline_eyes_open
59.520,6,baseline_eyes_open
59.620,6,baseline_eyes_open
59.720,3,baseline_eyes_open
59.820,5,baseline_eyes_open
59.920,2,baseline_eyes_open
60.020,3,baseline_eyes_open
60.120,3,baseline_eyes_open
60.220,6,baseline_eyes_open
60.320,3,baseline_eyes_open
60.420,2,baseline_eyes_open
60.520,6,baseline_eyes_open
60.620,4,baseline_eyes_open
60.720,3,baseline_eyes_open
60.820,4,baseline_eyes_open
60.920,2,baseline_eyes_open
61.020,4,baseline_eyes_open
61.120,2,baseline_eyes_open
61.220,5,baseline_eyes_open
61.320,4,baseline_eyes_open
61.420,4,baseline_eyes_open
61.521,9,baseline_eyes_open
61.621,6,baseline_eyes_open
61.721,5,baseline_eyes_open
61.821,2,baseline_eyes_open
61.921,4,baseline_eyes_open
62.021,5,baseline_eyes_open
62.121,6,baseline_eyes_open
62.221,1,baseline_eyes_open
62.321,4,baseline_eyes_open
62.421,6,baseline_eyes_open
62.521,1,baseline_eyes_open
62.621,50,baseline_eyes_open
62.721,2,baseline_eyes_open
62.821,7,baseline_eyes_open
62.921,2,baseline_eyes_open
63.021,4,baseline_eyes_open
63.121,6,baseline_eyes_open
63.221,2,baseline_eyes_open
63.321,8,baseline_eyes_open
63.421,5,baseline_eyes_open
63.521,3,baseline_eyes_open
63.621,3,baseline_eyes_open
63.721,3,baseline_eyes_open
63.821,4,baseline_eyes_open
63.921,5,baseline_eyes_open
64.021,3,baseline_eyes_open
64.121,1,baseline_eyes_open
64.221,4,baseline_eyes_open
64.321,6,baseline_eyes_open
64.421,3,baseline_eyes_open
64.522,9,baseline_eyes_open
64.622,7,baseline_eyes_open
64.722,1,baseline_eyes_open
64.822,0,baseline_eyes_open
64.922,6,baseline_eyes_open
65.022,3,baseline_eyes_open
65.122,7,baseline_eyes_open
65.222,6,baseline_eyes_open
65.322,7,baseline_eyes_open
65.422,7,baseline_eyes_open
65.522,6,baseline_eyes_open
65.622,7,baseline_eyes_open
65.722,5,baseline_eyes_open
65.822,4,baseline_eyes_open
65.922,4,baseline_eyes_open
66.022,4,baseline_eyes_open
66.122,3,baseline_eyes_open
66.222,5,baseline_eyes_open
66.322,4,baseline_eyes_open
66.422,7,baseline_eyes_open
66.522,7,baseline_eyes_open
66.622,5,baseline_eyes_open
66.722,2,baseline_eyes_open
66.822,6,baseline_eyes_open
66.922,6,baseline_eyes_open
67.022,5,baseline_eyes_open
67.122,6,baseline_eyes_open
67.222,3,baseline_eyes_open
67.322,3,baseline_eyes_open
67.422,5,baseline_eyes_open
67.523,8,baseline_eyes_open
67.623,5,baseline_eyes_open
67.723,8,baseline_eyes_open
67.823,3,baseline_eyes_open
67.923,4,baseline_eyes_open
68.023,3,baseline_eyes_open
68.123,6,baseline_eyes_open
68.223,2,baseline_eyes_open
68.323,4,baseline_eyes_open
68.423,4,baseline_eyes_open
68.523,4,baseline_eyes_open
68.623,4,baseline_eyes_open
68.723,7,baseline_eyes_open
68.823,1,baseline_eyes_open
68.923,3,baseline_eyes_open
69.023,3,baseline_eyes_open
69.123,5,baseline_eyes_open
69.223,3,baseline_eyes_open
69.323,5,baseline_eyes_open
69.423,4,baseline_eyes_open
69.523,4,baseline_eyes_open
69.623,3,baseline_eyes_open
69.723,4,baseline_eyes_open
69.823,3,baseline_eyes_open
69.923,2,baseline_eyes_open
70.023,4,baseline_eyes_open
70.123,3,baseline_eyes_open
70.223,4,baseline_eyes_open
70.323,5,baseline_eyes_open
70.423,3,baseline_eyes_open
70.524,8,baseline_eyes_open
70.624,1,baseline_eyes_open
70.724,5,baseline_eyes_open
70.824,4,baseline_eyes_open
70.924,8,baseline_eyes_open
71.024,2,baseline_eyes_open
71.124,6,baseline_eyes_open
71.224,3,baseline_eyes_open
71.324,5,baseline_eyes_open
71.424,7,baseline_eyes_open
71.524,7,baseline_eyes_open
71.624,9,baseline_eyes_open
71.724,5,baseline_eyes_open
71.824,8,baseline_eyes_open
71.924,5,baseline_eyes_open
72.024,2,baseline_eyes_open
72.124,4,baseline_eyes_open
72.224,6,baseline_eyes_open
72.324,3,baseline_eyes_open
72.424,4,baseline_eyes_open
72.524,3,baseline_eyes_open
72.624,7,baseline_eyes_open
72.724,2,baseline_eyes_open
72.824,3,baseline_eyes_open
72.924,7,baseline_eyes_open
73.024,6,baseline_eyes_open
73.124,2,baseline_eyes_open
73.224,6,baseline_eyes_open
73.324,1,baseline_eyes_open
73.424,7,baseline_eyes_open
73.525,3,baseline_eyes_open
73.625,5,baseline_eyes_open
73.725,2,baseline_eyes_open
73.825,9,baseline_eyes_open
73.925,2,baseline_eyes_open
74.025,3,baseline_eyes_open
74.125,6,baseline_eyes_open
74.225,5,baseline_eyes_open
74.325,4,baseline_eyes_open
74.425,4,baseline_eyes_open
74.525,2,baseline_eyes_open
74.625,2,baseline_eyes_open
74.725,3,baseline_eyes_open
74.825,3,baseline_eyes_open
74.925,4,baseline_eyes_open
75.025,5,baseline_eyes_open
75.125,2,baseline_eyes_open
75.225,8,baseline_eyes_open
75.325,1,baseline_eyes_open
75.425,4,baseline_eyes_open
75.525,4,baseline_eyes_open
75.625,3,baseline_eyes_open
75.725,2,baseline_eyes_open
75.825,5,baseline_eyes_open
75.925,4,baseline_eyes_open
76.025,6,baseline_eyes_open
76.125,4,baseline_eyes_open
76.225,5,baseline_eyes_open
76.325,1,baseline_eyes_open
76.425,6,baseline_eyes_open
76.526,6,baseline_eyes_open
76.626,2,baseline_eyes_open
76.726,3,baseline_eyes_open
76.826,5,baseline_eyes_open
76.926,3,baseline_eyes_open
77.026,9,baseline_eyes_open
77.126,6,baseline_eyes_open
77.226,2,baseline_eyes_open
77.326,8,baseline_eyes_open
77.426,3,baseline_eyes_open
77.526,7,baseline_eyes_open
77.626,8,baseline_eyes_open
77.726,4,baseline_eyes_open
77.826,6,baseline_eyes_open
77.926,4,baseline_eyes_open
78.026,6,baseline_eyes_open
78.126,4,baseline_eyes_open
78.226,4,baseline_eyes_open
78.326,1,baseline_eyes_open
78.426,8,baseline_eyes_open
78.526,7,baseline_eyes_open
78.626,5,baseline_eyes_open
78.726,5,baseline_eyes_open
78.826,4,baseline_eyes_open
78.926,5,baseline_eyes_open
79.026,0,baseline_eyes_open
79.126,9,baseline_eyes_open
79.226,3,baseline_eyes_open
79.326,9,baseline_eyes_open
79.426,4,baseline_eyes_open
79.527,3,baseline_eyes_open
79.627,4,baseline_eyes_open
79.727,4,baseline_eyes_open
79.827,5,baseline_eyes_open
79.927,4,baseline_eyes_open
80.027,8,baseline_eyes_open
80.127,4,baseline_eyes_open
80.227,7,baseline_eyes_open
80.327,8,baseline_eyes_open
80.427,3,baseline_eyes_open
80.527,5,baseline_eyes_open
80.627,0,baseline_eyes_open
80.727,7,baseline_eyes_open
80.827,5,baseline_eyes_open
80.927,6,baseline_eyes_open
81.027,3,baseline_eyes_open
81.127,8,baseline_eyes_open
81.227,4,baseline_eyes_open
81.327,4,baseline_eyes_open
81.427,8,baseline_eyes_open
81.527,3,baseline_eyes_open
81.627,3,baseline_eyes_open
81.727,8,baseline_eyes_open
81.827,1,baseline_eyes_open
81.927,4,baseline_eyes_open
82.027,4,baseline_eyes_open
82.127,3,baseline_eyes_open
82.227,8,baseline_eyes_open
82.327,5,baseline_eyes_open
82.427,3,baseline_eyes_open
82.528,6,baseline_eyes_open
82.628,3,baseline_eyes_open
82.728,2,baseline_eyes_open
82.828,3,baseline_eyes_open
82.928,7,baseline_eyes_open
83.028,4,baseline_eyes_open
83.128,8,baseline_eyes_open
83.228,5,baseline_eyes_open
83.328,7,baseline_eyes_open
83.428,1,baseline_eyes_open
83.528,3,baseline_eyes_open
83.628,3,baseline_eyes_open
83.728,4,baseline_eyes_open
83.828,6,baseline_eyes_open
83.928,1,baseline_eyes_open
84.028,5,baseline_eyes_open
84.128,5,baseline_eyes_open
84.228,6,baseline_eyes_open
84.328,4,baseline_eyes_open
84.428,2,baseline_eyes_open
84.528,4,baseline_eyes_open
84.628,7,baseline_eyes_open
84.728,2,baseline_eyes_open
84.828,3,baseline_eyes_open
84.928,3,baseline_eyes_open
85.028,2,baseline_eyes_open
85.128,6,baseline_eyes_open
85.228,9,baseline_eyes_open
85.328,4,baseline_eyes_open
85.428,1,baseline_eyes_open
85.529,4,baseline_eyes_open
85.629,4,baseline_eyes_open
85.729,3,baseline_eyes_open
85.829,7,baseline_eyes_open
85.929,5,baseline_eyes_open
86.029,4,baseline_eyes_open
86.129,4,baseline_eyes_open
86.229,5,baseline_eyes_open
86.329,2,baseline_eyes_open
86.429,3,baseline_eyes_open
86.529,12,baseline_eyes_open
86.629,5,baseline_eyes_open
86.729,4,baseline_eyes_open
86.829,6,baseline_eyes_open
86.929,2,baseline_eyes_open
87.029,2,baseline_eyes_open
87.129,5,baseline_eyes_open
87.229,2,baseline_eyes_open
