timestamp,photon_count,condition
29.210,3,baseline_eyes_closed
29.310,5,baseline_eyes_closed
29.410,2,baseline_eyes_closed
29.510,6,baseline_eyes_closed
29.610,1,baseline_eyes_closed
29.710,5,baseline_eyes_closed
29.810,4,baseline_eyes_closed
29.910,5,baseline_eyes_closed
30.010,5,baseline_eyes_closed
30.110,2,baseline_eyes_closed
30.210,5,baseline_eyes_closed
30.310,2,baseline_eyes_closed
30.410,4,baseline_eyes_closed
30.510,2,baseline_eyes_closed
30.610,3,baseline_eyes_closed
30.710,3,baseline_eyes_closed
30.810,10,baseline_eyes_closed
30.910,5,baseline_eyes_closed
31.010,4,baseline_eyes_closed
31.110,4,baseline_eyes_closed
31.210,5,baseline_eyes_closed
31.310,2,baseline_eyes_closed
31.410,9,baseline_eyes_closed
31.511,3,baseline_eyes_closed
31.611,2,baseline_eyes_closed
31.711,4,baseline_eyes_closed
31.811,8,baseline_eyes_closed
31.911,5,baseline_eyes_closed
32.011,4,baseline_eyes_closed
32.111,2,baseline_eyes_closed
32.211,2,baseline_eyes_closed
32.311,7,baseline_eyes_closed
32.411,10,baseline_eyes_closed
32.511,2,baseline_eyes_closed
32.611,4,baseline_eyes_closed
32.711,4,baseline_eyes_closed
32.811,5,baseline_eyes_closed
32.911,3,baseline_eyes_closed
33.011,4,baseline_eyes_closed
33.111,3,baseline_eyes_closed
33.211,1,baseline_eyes_closed
33.311,5,baseline_eyes_closed
33.411,2,baseline_eyes_closed
33.511,2,baseline_eyes_closed
33.611,5,baseline_eyes_closed
33.711,6,baseline_eyes_closed
33.811,2,baseline_eyes_closed
33.911,8,baseline_eyes_closed
34.011,2,baseline_eyes_closed
34.111,5,baseline_eyes_closed
34.211,4,baseline_eyes_closed
34.311,5,baseline_eyes_closed
34.411,8,baseline_eyes_closed
34.512,4,baseline_eyes_closed
34.612,3,baseline_eyes_closed
34.712,7,baseline_eyes_closed
34.812,5,baseline_eyes_closed
34.912,2,baseline_eyes_closed
35.012,5,baseline_eyes_closed
35.112,2,baseline_eyes_closed
35.212,4,baseline_eyes_closed
35.312,4,baseline_eyes_closed
35.412,3,baseline_eyes_closed
35.512,5,baseline_eyes_closed
35.612,2,baseline_eyes_closed
35.712,5,baseline_eyes_closed
35.812,3,baseline_eyes_closed
35.912,3,baseline_eyes_closed
36.012,4,baseline_eyes_closed
36.112,4,baseline_eyes_closed
36.212,1,baseline_eyes_closed
36.312,2,baseline_eyes_closed
36.412,6,baseline_eyes_closed
36.512,5,baseline_eyes_closed
36.612,5,baseline_eyes_closed
36.712,3,baseline_eyes_closed
36.812,5,baseline_eyes_closed
36.912,3,baseline_eyes_closed
37.012,5,baseline_eyes_closed
37.112,3,baseline_eyes_closed
37.212,3,baseline_eyes_closed
37.312,9,baseline_eyes_closed
37.412,3,baseline_eyes_closed
37.513,7,baseline_eyes_closed
37.613,4,baseline_eyes_closed
37.713,1,baseline_eyes_closed
37.813,1,baseline_eyes_closed
37.913,3,baseline_eyes_closed
38.013,4,baseline_eyes_closed
38.113,0,baseline_eyes_closed
38.213,2,baseline_eyes_closed
38.313,7,baseline_eyes_closed
38.413,4,baseline_eyes_closed
38.513,8,baseline_eyes_closed
38.613,6,baseline_eyes_closed
38.713,4,baseline_eyes_closed
38.813,3,baseline_eyes_closed
38.913,3,baseline_eyes_closed
39.013,2,baseline_eyes_closed
39.113,5,baseline_eyes_closed
39.213,1,baseline_eyes_closed
39.313,3,baseline_eyes_closed
39.413,6,baseline_eyes_closed
39.513,2,baseline_eyes_closed
39.613,1,baseline_eyes_closed
39.713,5,baseline_eyes_closed
39.813,1,baseline_eyes_closed
39.913,10,baseline_eyes_closed
40.013,5,baseline_eyes_closed
40.113,3,baseline_eyes_closed
40.213,7,baseline_eyes_closed
40.313,3,baseline_eyes_closed
40.413,5,baseline_eyes_closed
40.514,3,baseline_eyes_closed
40.614,6,baseline_eyes_closed
40.714,5,baseline_eyes_closed
40.814,7,baseline_eyes_closed
40.914,5,baseline_eyes_closed
41.014,2,baseline_eyes_closed
41.114,5,baseline_eyes_closed
41.214,7,baseline_eyes_closed
41.314,5,baseline_eyes_closed
41.414,2,baseline_eyes_closed
41.514,5,baseline_eyes_closed
41.614,2,baseline_eyes_closed
41.714,7,baseline_eyes_closed
41.814,5,baseline_eyes_closed
41.914,5,baseline_eyes_closed
42.014,5,baseline_eyes_closed
42.114,1,baseline_eyes_closed
42.214,5,baseline_eyes_closed
42.314,4,baseline_eyes_closed
42.414,5,baseline_eyes_closed
42.514,3,baseline_eyes_closed
42.614,7,baseline_eyes_closed
42.714,4,baseline_eyes_closed
42.814,6,baseline_eyes_closed
42.914,5,baseline_eyes_closed
43.014,6,baseline_eyes_closed
43.114,6,baseline_eyes_closed
43.214,5,baseline_eyes_closed
43.314,3,baseline_eyes_closed
43.414,7,baseline_eyes_closed
43.515,3,baseline_eyes_closed
43.615,4,baseline_eyes_closed
43.715,6,baseline_eyes_closed
43.815,7,baseline_eyes_closed
43.915,10,baseline_eyes_closed
44.015,3,baseline_eyes_closed
44.115,1,baseline_eyes_closed
44.215,5,baseline_eyes_closed
44.315,2,baseline_eyes_closed
44.415,7,baseline_eyes_closed
44.515,6,baseline_eyes_closed
44.615,3,baseline_eyes_closed
44.715,6,baseline_eyes_closed
44.815,2,baseline_eyes_closed
44.915,3,baseline_eyes_closed
45.015,4,baseline_eyes_closed
45.115,2,baseline_eyes_closed
45.215,2,baseline_eyes_closed
45.315,3,baseline_eyes_closed
45.415,3,baseline_eyes_closed
45.515,7,baseline_eyes_closed
45.615,2,baseline_eyes_closed
45.715,7,baseline_eyes_closed
45.815,3,baseline_eyes_closed
45.915,5,baseline_eyes_closed
46.015,7,baseline_eyes_closed
46.115,7,baseline_eyes_closed
46.215,3,baseline_eyes_closed
46.315,4,baseline_eyes_closed
46.415,8,baseline_eyes_closed
46.516,3,baseline_eyes_closed
46.616,3,baseline_eyes_closed
46.716,6,baseline_eyes_closed
46.816,2,baseline_eyes_closed
46.916,4,baseline_eyes_closed
47.016,4,baseline_eyes_closed
47.116,0,baseline_eyes_closed
47.216,4,baseline_eyes_closed
47.316,6,baseline_eyes_closed
47.416,6,baseline_eyes_closed
47.516,4,baseline_eyes_closed
47.616,3,baseline_eyes_closed
47.716,3,baseline_eyes_closed
47.816,2,baseline_eyes_closed
47.916,3,baseline_eyes_closed
48.016,6,baseline_eyes_closed
48.116,4,baseline_eyes_closed
48.216,7,baseline_eyes_closed
48.316,1,baseline_eyes_closed
48.416,6,baseline_eyes_closed
48.516,4,baseline_eyes_closed
48.616,4,baseline_eyes_closed
48.716,6,baseline_eyes_closed
48.816,1,baseline_eyes_closed
48.916,3,baseline_eyes_closed
49.016,4,baseline_eyes_closed
49.116,5,baseline_eyes_closed
49.216,2,baseline_eyes_closed
49.316,5,baseline_eyes_closed
49.416,2,baseline_eyes_closed
49.517,4,baseline_eyes_closed
49.617,5,baseline_eyes_closed
49.717,0,baseline_eyes_closed
49.817,6,baseline_eyes_closed
49.917,8,baseline_eyes_closed
50.017,3,baseline_eyes_closed
50.117,5,baseline_eyes_closed
50.217,2,baseline_eyes_closed
50.317,5,baseline_eyes_closed
50.417,4,baseline_eyes_closed
50.517,4,baseline_eyes_closed
50.617,4,baseline_eyes_closed
50.717,4,baseline_eyes_closed
50.817,7,baseline_eyes_closed
50.917,3,baseline_eyes_closed
51.017,4,baseline_eyes_closed
51.117,3,baseline_eyes_closed
51.217,4,baseline_eyes_closed
51.317,6,baseline_eyes_closed
51.417,8,baseline_eyes_closed
51.517,6,baseline_eyes_closed
51.617,4,baseline_eyes_closed
51.717,2,baseline_eyes_closed
51.817,4,baseline_eyes_closed
51.917,3,baseline_eyes_closed
52.017,6,baseline_eyes_closed
52.117,4,baseline_eyes_closed
52.217,7,baseline_eyes_closed
52.317,8,baseline_eyes_closed
52.417,3,baseline_eyes_closed
52.518,2,baseline_eyes_closed
52.618,4,baseline_eyes_closed
52.718,3,baseline_eyes_closed
52.818,6,baseline_eyes_closed
52.918,8,baseline_eyes_closed
53.018,2,baseline_eyes_closed
53.118,4,baseline_eyes_closed
53.218,4,baseline_eyes_closed
53.318,9,baseline_eyes_closed
53.418,6,baseline_eyes_closed
53.518,2,baseline_eyes_closed
53.618,0,baseline_eyes_closed
53.718,6,baseline_eyes_closed
53.818,1,baseline_eyes_closed
53.918,6,baseline_eyes_closed
54.018,2,baseline_eyes_closed
54.118,6,baseline_eyes_closed
54.218,6,baseline_eyes_closed
54.318,3,baseline_eyes_closed
54.418,6,baseline_eyes_closed
54.518,3,baseline_eyes_closed
54.618,6,baseline_eyes_closed
54.718,2,baseline_eyes_closed
54.818,4,baseline_eyes_closed
54.918,9,baseline_eyes_closed
55.018,6,baseline_eyes_closed
55.118,0,baseline_eyes_closed
55.218,3,baseline_eyes_closed
55.318,5,baseline_eyes_closed
55.418,2,baseline_eyes_closed
55.519,2,baseline_eyes_closed
55.619,2,baseline_eyes_closed
55.719,5,baseline_eyes_closed
55.819,3,baseline_eyes_closed
55.919,57,baseline_eyes_closed
56.019,3,baseline_eyes_closed
56.119,5,baseline_eyes_closed
56.219,6,baseline_eyes_closed
56.319,4,baseline_eyes_closed
56.419,3,baseline_eyes_closed
56.519,2,baseline_eyes_closed
56.619,4,baseline_eyes_closed
56.719,6,baseline_eyes_closed
56.819,5,baseline_eyes_closed
56.919,4,baseline_eyes_closed
57.019,7,baseline_eyes_closed
57.119,4,baseline_eyes_closed
57.219,4,baseline_eyes_closed
57.319,4,baseline_eyes_closed
57.419,1,baseline_eyes_closed
57.519,3,baseline_eyes_closed
57.619,1,baseline_eyes_closed
57.719,4,baseline_eyes_closed
57.819,5,baseline_eyes_closed
57.919,7,baseline_eyes_closed
58.019,5,baseline_eyes_closed
58.119,2,baseline_eyes_closed
58.219,3,baseline_eyes_closed
58.319,3,baseline_eyes_closed
58.419,5,baseline_eyes_closed
58.520,4,baseline_eyes_closed
58.620,0,baseline_eyes_closed
58.720,1,baseline_eyes_closed
58.820,5,baseline_eyes_closed
58.920,5,baseline_eyes_closed
59.020,4,baseline_eyes_closed
59.120,2,baseline_eyes_closed
59.220,4,baseline_eyes_closed
59.320,5,baseline_eyes_closed
59.420,5,baseline_eyes_closed
59.520,3,baseline_eyes_closed
59.620,5,baseline_eyes_closed
59.720,7,baseline_eyes_closed
59.820,4,baseline_eyes_closed
59.920,2,baseline_eyes_closed
60.020,2,baseline_eyes_closed
60.120,4,baseline_eyes_closed
60.220,3,baseline_eyes_closed
60.320,4,baseline_eyes_closed
60.420,6,baseline_eyes_closed
60.520,4,baseline_eyes_closed
60.620,5,baseline_eyes_closed
60.720,4,baseline_eyes_closed
60.820,5,baseline_eyes_closed
60.920,3,baseline_eyes_closed
61.020,4,baseline_eyes_closed
61.120,2,baseline_eyes_closed
61.220,2,baseline_eyes_closed
61.320,4,baseline_eyes_closed
61.420,4,baseline_eyes_closed
61.521,5,baseline_eyes_closed
61.621,2,baseline_eyes_closed
61.721,4,baseline_eyes_closed
61.821,4,baseline_eyes_closed
61.921,7,baseline_eyes_closed
62.021,4,baseline_eyes_closed
62.121,2,baseline_eyes_closed
62.221,4,baseline_eyes_closed
62.321,8,baseline_eyes_closed
62.421,3,baseline_eyes_closed
62.521,5,baseline_eyes_closed
62.621,5,baseline_eyes_closed
62.721,2,baseline_eyes_closed
62.821,7,baseline_eyes_closed
62.921,3,baseline_eyes_closed
63.021,0,baseline_eyes_closed
63.121,4,baseline_eyes_closed
63.221,1,baseline_eyes_closed
63.321,3,baseline_eyes_closed
63.421,4,baseline_eyes_closed
63.521,7,baseline_eyes_closed
63.621,7,baseline_eyes_closed
63.721,4,baseline_eyes_closed
63.821,3,baseline_eyes_closed
63.921,4,baseline_eyes_closed
64.021,3,baseline_eyes_closed
64.121,4,baseline_eyes_closed
64.221,2,baseline_eyes_closed
64.321,7,baseline_eyes_closed
64.421,5,baseline_eyes_closed
64.522,5,baseline_eyes_closed
64.622,8,baseline_eyes_closed
64.722,3,baseline_eyes_closed
64.822,5,baseline_eyes_closed
64.922,7,baseline_eyes_closed
65.022,4,baseline_eyes_closed
65.122,2,baseline_eyes_closed
65.222,7,baseline_eyes_closed
65.322,3,baseline_eyes_closed
65.422,7,baseline_eyes_closed
65.522,8,baseline_eyes_closed
65.622,5,baseline_eyes_closed
65.722,4,baseline_eyes_closed
65.822,7,baseline_eyes_closed
65.922,5,baseline_eyes_closed
66.022,4,baseline_eyes_closed
66.122,0,baseline_eyes_closed
66.222,3,baseline_eyes_closed
66.322,7,baseline_eyes_closed
66.422,5,baseline_eyes_closed
66.522,2,baseline_eyes_closed
66.622,5,baseline_eyes_closed
66.722,3,baseline_eyes_closed
66.822,8,baseline_eyes_closed
66.922,6,baseline_eyes_closed
67.022,6,baseline_eyes_closed
67.122,4,baseline_eyes_closed
67.222,10,baseline_eyes_closed
67.322,5,baseline_eyes_closed
67.422,3,baseline_eyes_closed
67.523,4,baseline_eyes_closed
67.623,5,baseline_eyes_closed
67.723,6,baseline_eyes_closed
67.823,6,baseline_eyes_closed
67.923,2,baseline_eyes_closed
68.023,2,baseline_eyes_closed
68.123,5,baseline_eyes_closed
68.223,3,baseline_eyes_closed
68.323,4,baseline_eyes_closed
68.423,6,baseline_eyes_closed
68.523,7,baseline_eyes_closed
68.623,3,baseline_eyes_closed
68.723,4,baseline_eyes_closed
68.823,4,baseline_eyes_closed
68.923,4,baseline_eyes_closed
69.023,4,baseline_eyes_closed
69.123,7,baseline_eyes_closed
69.223,4,baseline_eyes_closed
69.323,3,baseline_eyes_closed
69.423,3,baseline_eyes_closed
69.523,2,baseline_eyes_closed
69.623,8,baseline_eyes_closed
69.723,4,baseline_eyes_closed
69.823,7,baseline_eyes_closed
69.923,2,baseline_eyes_closed
70.023,6,baseline_eyes_closed
70.123,2,baseline_eyes_closed
70.223,2,baseline_eyes_closed
70.323,1,baseline_eyes_closed
70.423,4,baseline_eyes_closed
70.524,6,baseline_eyes_closed
70.624,8,baseline_eyes_closed
70.724,7,baseline_eyes_closed
70.824,3,baseline_eyes_closed
70.924,8,baseline_eyes_closed
71.024,2,baseline_eyes_closed
71.124,4,baseline_eyes_closed
71.224,3,baseline_eyes_closed
71.324,2,baseline_eyes_closed
71.424,2,baseline_eyes_closed
71.524,5,baseline_eyes_closed
71.624,4,baseline_eyes_closed
71.724,5,baseline_eyes_closed
71.824,8,baseline_eyes_closed
71.924,6,baseline_eyes_closed
72.024,5,baseline_eyes_closed
72.124,7,baseline_eyes_closed
72.224,5,baseline_eyes_closed
72.324,4,baseline_eyes_closed
72.424,3,baseline_eyes_closed
72.524,3,baseline_eyes_closed
72.624,6,baseline_eyes_closed
72.724,5,baseline_eyes_closed
72.824,2,baseline_eyes_closed
72.924,3,baseline_eyes_closed
73.024,3,baseline_eyes_closed
73.124,6,baseline_eyes_closed
73.224,4,baseline_eyes_closed
73.324,4,baseline_eyes_closed
73.424,2,baseline_eyes_closed
73.525,2,baseline_eyes_closed
73.625,3,baseline_eyes_closed
73.725,3,baseline_eyes_closed
73.825,5,baseline_eyes_closed
73.925,7,baseline_eyes_closed
74.025,3,baseline_eyes_closed
74.125,7,baseline_eyes_closed
74.225,2,baseline_eyes_closed
74.325,7,baseline_eyes_closed
74.425,5,baseline_eyes_closed
74.525,2,baseline_eyes_closed
74.625,2,baseline_eyes_closed
74.725,4,baseline_eyes_closed
74.825,3,baseline_eyes_closed
74.925,8,baseline_eyes_closed
75.025,7,baseline_eyes_closed
75.125,4,baseline_eyes_closed
75.225,2,baseline_eyes_closed
75.325,4,baseline_eyes_closed
75.425,5,baseline_eyes_closed
75.525,3,baseline_eyes_closed
75.625,7,baseline_eyes_closed
75.725,8,baseline_eyes_closed
75.825,2,baseline_eyes_closed
75.925,6,baseline_eyes_closed
76.025,2,baseline_eyes_closed
76.125,3,baseline_eyes_closed
76.225,6,baseline_eyes_closed
76.325,2,baseline_eyes_closed
76.425,8,baseline_eyes_closed
76.526,6,baseline_eyes_closed
76.626,2,baseline_eyes_closed
76.726,5,baseline_eyes_closed
76.826,3,baseline_eyes_closed
76.926,5,baseline_eyes_closed
77.026,5,baseline_eyes_closed
77.126,4,baseline_eyes_closed
77.226,5,baseline_eyes_closed
77.326,8,baseline_eyes_closed
77.426,6,baseline_eyes_closed
77.526,3,baseline_eyes_closed
77.626,2,baseline_eyes_closed
77.726,5,baseline_eyes_closed
77.826,5,baseline_eyes_closed
77.926,6,baseline_eyes_closed
78.026,3,baseline_eyes_closed
78.126,4,baseline_eyes_closed
78.226,9,baseline_eyes_closed
78.326,6,baseline_eyes_closed
78.426,8,baseline_eyes_closed
78.526,7,baseline_eyes_closed
78.626,5,baseline_eyes_closed
78.726,2,baseline_eyes_closed
78.826,4,baseline_eyes_closed
78.926,6,baseline_eyes_closed
79.026,1,baseline_eyes_closed
79.126,8,baseline_eyes_closed
79.226,1,baseline_eyes_closed
79.326,6,baseline_eyes_closed
79.426,2,baseline_eyes_closed
79.527,3,baseline_eyes_closed
79.627,4,baseline_eyes_closed
79.727,6,baseline_eyes_closed
79.827,2,baseline_eyes_closed
79.927,5,baseline_eyes_closed
80.027,1,baseline_eyes_closed
80.127,0,baseline_eyes_closed
80.227,1,baseline_eyes_closed
80.327,4,baseline_eyes_closed
80.427,7,baseline_eyes_closed
80.527,5,baseline_eyes_closed
80.627,4,baseline_eyes_closed
80.727,3,baseline_eyes_closed
80.827,5,baseline_eyes_closed
80.927,7,baseline_eyes_closed
81.027,1,baseline_eyes_closed
81.127,4,baseline_eyes_closed
81.227,4,baseline_eyes_closed
81.327,2,baseline_eyes_closed
81.427,5,baseline_eyes_closed
81.527,4,baseline_eyes_closed
81.627,5,baseline_eyes_closed
81.727,4,baseline_eyes_closed
81.827,2,baseline_eyes_closed
81.927,3,baseline_eyes_closed
82.027,3,baseline_eyes_closed
82.127,1,baseline_eyes_closed
