timestamp,ppg_red,ppg_infrared,ppg_ambient
2.640969,963.68,919.33,15.60
2.656596,969.23,933.34,16.52
2.672223,966.83,927.78,11.16
2.687850,961.82,924.88,14.57
2.703477,959.67,919.89,15.13
2.719104,951.96,919.31,15.33
2.734731,953.20,913.19,15.87
2.750358,951.24,906.82,14.46
2.765985,942.83,898.13,15.29
2.781612,930.23,888.16,17.26
2.797239,924.51,891.46,14.41
2.812866,926.57,878.81,17.80
2.828493,923.98,873.88,14.31
2.844120,911.77,864.91,16.74
2.859747,905.32,857.97,15.49
2.875374,906.07,853.69,16.18
2.891001,905.83,850.83,14.31
2.906628,894.90,844.30,15.97
2.922256,895.30,838.34,18.80
2.937883,891.18,838.42,16.42
2.953510,892.69,839.75,10.62
2.969137,891.06,836.16,15.63
2.984764,885.36,836.87,14.90
3.000391,884.85,828.93,12.63
3.016018,881.22,832.16,13.83
3.031645,881.67,820.32,15.97
3.047272,877.22,825.57,12.87
3.062899,876.27,809.07,14.98
3.078526,868.29,812.61,16.76
3.094153,866.61,803.63,15.57
3.109780,866.44,811.04,12.81
3.125407,864.42,797.48,20.01
3.141034,858.98,800.48,22.28
3.156661,859.82,795.37,11.85
3.172288,856.85,794.23,14.94
3.187915,858.17,795.31,13.67
3.203542,853.98,797.90,16.21
3.219169,854.18,798.91,12.89
3.234796,867.88,801.25,12.48
3.250423,861.84,811.32,15.05
3.266050,873.92,812.96,12.94
3.281677,880.74,817.66,14.60
3.297304,885.01,825.22,13.08
3.312931,898.32,840.72,19.31
3.328558,906.90,851.37,19.65
3.344185,907.45,862.80,13.88
3.359812,919.03,875.04,16.21
3.375440,936.48,892.97,10.89
3.391067,938.71,894.98,15.98
3.406694,942.26,905.59,13.21
3.422321,957.32,916.56,15.27
3.437948,955.96,920.66,13.30
3.453575,958.54,919.98,16.15
3.469202,961.64,929.74,15.91
3.484829,961.39,932.47,11.91
3.500456,963.53,927.21,12.51
3.516083,968.55,933.73,12.01
3.531710,954.86,927.36,14.48
3.547337,954.66,918.19,12.15
3.562964,953.54,914.57,17.60
3.578591,951.04,912.60,14.90
3.594218,948.80,907.71,14.50
3.609845,940.84,895.47,15.59
3.625472,934.06,890.78,19.70
3.641099,925.78,877.08,15.57
3.656726,918.38,873.84,16.22
3.672353,915.95,869.19,12.11
3.687980,914.69,864.40,13.93
3.703607,899.94,853.41,16.97
3.719234,903.63,851.37,14.17
3.734861,902.10,851.85,14.47
3.750488,898.21,844.55,15.24
3.766115,896.85,843.13,15.15
3.781742,893.92,839.11,12.63
3.797369,895.15,834.34,14.48
3.812996,889.98,836.55,15.92
3.828624,889.72,831.15,14.26
3.844251,889.02,827.47,17.58
3.859878,883.21,827.70,12.43
3.875505,879.14,827.74,17.67
3.891132,882.04,815.69,14.49
3.906759,869.92,818.90,14.55
3.922386,869.13,809.81,17.11
3.938013,864.12,808.13,17.41
3.953640,867.30,799.95,13.59
3.969267,862.17,799.77,14.33
3.984894,863.12,795.72,12.63
4.000521,861.91,798.07,14.25
4.016148,857.50,793.02,17.11
4.031775,863.53,799.59,16.49
4.047402,860.97,795.48,15.91
4.063029,870.64,796.58,15.93
4.078656,866.92,805.75,15.67
4.094283,868.85,814.48,14.22
4.109910,876.91,825.13,12.32
4.125537,883.01,830.81,15.93
4.141164,891.86,838.05,16.19
4.156791,904.00,848.16,13.37
4.172418,909.40,864.02,15.63
4.188045,923.21,869.76,20.28
4.203672,931.80,886.80,18.93
4.219299,936.92,894.94,14.48
4.234926,948.24,906.89,10.65
4.250553,949.71,916.02,14.25
4.266180,953.34,924.23,15.82
4.281808,959.47,928.10,12.36
4.297435,964.66,931.48,15.71
4.313062,969.27,930.19,14.01
4.328689,972.82,928.53,14.68
4.344316,965.86,925.95,10.20
4.359943,961.07,924.55,17.60
4.375570,965.93,921.81,16.12
4.391197,954.16,916.17,15.76
4.406824,949.93,910.99,17.79
4.422451,941.88,909.14,16.29
4.438078,942.28,901.42,18.41
4.453705,936.46,889.08,17.85
4.469332,924.92,881.17,12.51
4.484959,914.83,882.01,17.19
4.500586,914.99,867.14,13.30
4.516213,914.71,862.43,12.07
4.531840,907.34,856.29,16.66
4.547467,908.39,858.64,13.30
4.563094,902.98,850.33,13.22
4.578721,898.88,846.20,16.25
4.594348,900.43,842.31,14.71
4.609975,895.76,838.39,12.20
4.625602,893.14,837.57,18.67
4.641229,893.48,840.49,18.24
4.656856,892.57,831.38,15.67
4.672483,879.46,833.58,18.30
4.688110,882.20,830.06,15.18
4.703737,884.05,824.18,12.19
4.719365,883.28,822.05,13.74
4.734992,878.46,819.32,18.62
4.750619,870.97,816.65,17.51
4.766246,866.32,812.12,13.99
4.781873,863.23,809.86,15.04
4.797500,865.05,799.37,15.45
4.813127,859.12,797.44,16.37
4.828754,857.20,800.95,18.24
4.844381,858.96,798.92,15.71
4.860008,858.48,796.99,13.70
4.875635,865.66,797.72,18.03
4.891262,861.80,800.49,19.66
4.906889,865.77,808.17,17.32
4.922516,868.89,814.39,14.02
4.938143,871.79,817.93,16.24
4.953770,886.83,831.69,16.58
4.969397,897.51,839.46,10.66
4.985024,907.93,846.78,12.42
5.000651,912.59,863.05,16.07
5.016278,918.01,872.29,10.19
5.031905,930.52,881.20,14.62
5.047532,939.04,895.26,15.09
5.063159,945.79,902.17,13.26
5.078786,953.53,914.04,14.26
5.094413,957.10,916.89,15.77
5.110040,965.11,924.60,16.35
5.125667,962.71,932.32,18.02
5.141294,966.36,926.75,15.06
5.156921,964.53,926.65,15.32
5.172549,967.51,929.10,14.26
5.188176,963.94,928.17,15.15
5.203803,962.30,923.98,17.36
5.219430,957.41,917.52,18.93
5.235057,948.29,908.31,15.93
5.250684,945.88,906.39,13.26
5.266311,937.49,894.84,15.74
5.281938,935.36,888.43,16.16
5.297565,924.96,877.34,15.60
5.313192,925.76,876.13,15.80
5.328819,915.97,865.11,10.74
5.344446,912.98,859.35,17.56
5.360073,911.94,858.85,14.86
5.375700,907.22,854.72,14.28
5.391327,900.01,845.89,16.86
5.406954,903.28,845.96,14.09
5.422581,900.41,842.86,14.56
5.438208,897.08,839.09,17.63
5.453835,897.48,841.07,13.35
5.469462,895.62,839.61,15.04
5.485089,892.58,832.73,10.95
5.500716,884.47,836.87,15.91
5.516343,883.45,831.08,14.23
5.531970,882.40,822.28,20.95
5.547597,882.03,818.57,11.54
5.563224,873.05,814.18,15.53
5.578851,867.17,812.54,17.99
5.594478,868.99,804.51,15.44
5.610105,864.58,806.68,15.60
5.625733,862.61,800.79,15.90
5.641360,868.14,792.92,17.21
5.656987,862.74,801.87,14.45
5.672614,857.40,798.56,13.17
5.688241,862.30,799.76,13.32
5.703868,865.11,799.29,15.21
5.719495,869.30,800.61,16.31
5.735122,868.95,809.44,12.18
5.750749,871.68,811.83,15.79
5.766376,878.58,824.59,16.99
5.782003,886.20,830.68,14.39
5.797630,894.17,838.04,15.15
5.813257,897.41,853.56,17.43
5.828884,911.86,858.76,17.13
5.844511,922.08,875.31,15.16
5.860138,931.38,882.37,17.41
5.875765,936.60,895.38,16.82
5.891392,945.52,905.86,15.07
5.907019,954.54,914.07,13.50
5.922646,954.78,918.26,12.19
5.938273,963.73,929.01,14.58
5.953900,968.47,931.86,15.67
5.969527,972.47,931.46,16.84
5.985154,971.60,930.62,14.42
6.000781,964.64,928.15,13.95
6.016408,962.26,921.44,13.15
6.032035,963.37,926.77,13.24
6.047662,952.64,918.58,15.81
6.063289,948.62,911.31,12.02
6.078917,937.79,907.48,10.36
6.094544,942.00,898.44,14.52
6.110171,931.79,886.97,12.34
6.125798,931.21,882.22,14.62
6.141425,922.15,880.77,13.94
6.157052,924.29,873.99,17.85
6.172679,910.55,864.11,15.06
6.188306,911.98,861.11,14.26
6.203933,907.10,851.27,17.93
6.219560,902.12,851.75,13.94
6.235187,901.71,847.10,15.97
6.250814,900.71,841.65,15.67
6.266441,900.04,845.07,15.94
6.282068,896.93,840.53,18.71
6.297695,889.73,838.56,15.79
6.313322,889.83,835.27,17.04
6.328949,885.75,832.21,11.69
6.344576,886.52,828.18,18.21
6.360203,880.91,820.05,14.91
6.375830,878.35,819.40,16.24
6.391457,876.09,817.85,14.61
6.407084,871.36,808.71,16.86
6.422711,868.95,808.12,19.58
6.438338,868.35,806.38,10.28
6.453965,867.42,795.27,17.80
6.469592,859.96,795.66,16.58
6.485219,858.97,799.12,12.85
6.500846,866.19,798.73,17.95
6.516473,865.67,794.36,8.68
6.532101,863.64,800.77,12.15
6.547728,866.52,796.78,12.43
6.563355,874.50,810.65,14.68
6.578982,874.70,814.28,16.25
6.594609,881.74,821.12,13.65
6.610236,888.00,834.54,14.21
6.625863,895.48,840.50,16.42
6.641490,901.54,851.42,15.90
6.657117,915.94,870.25,12.17
6.672744,922.88,874.82,17.77
6.688371,935.10,888.35,14.31
6.703998,941.51,898.36,13.12
6.719625,945.06,903.12,13.68
6.735252,958.67,916.04,14.27
6.750879,963.28,920.02,14.57
6.766506,962.09,922.54,12.08
6.782133,972.16,929.63,13.70
6.797760,970.05,936.98,14.35
6.813387,965.57,933.44,15.46
6.829014,962.00,927.11,10.62
6.844641,964.00,928.00,13.07
6.860268,958.96,921.01,18.07
6.875895,952.27,919.77,13.77
6.891522,951.54,910.43,17.22
6.907149,946.56,907.86,17.99
6.922776,937.41,897.54,16.23
6.938403,941.02,891.75,14.70
6.954030,924.73,881.77,17.42
6.969658,923.15,874.52,13.27
6.985285,918.82,865.14,16.05
7.000912,915.29,858.69,13.41
7.016539,913.29,853.60,18.97
7.032166,907.45,851.81,14.81
7.047793,905.10,854.19,18.80
7.063420,898.64,844.10,14.19
7.079047,897.84,839.82,14.84
7.094674,893.90,840.26,11.40
7.110301,889.36,840.26,12.55
7.125928,889.26,838.94,19.03
7.141555,892.72,831.32,16.17
7.157182,887.87,834.75,19.10
7.172809,884.22,824.31,15.30
7.188436,886.66,826.79,13.68
7.204063,878.54,826.08,14.35
7.219690,877.43,812.69,14.55
7.235317,874.83,810.20,13.36
7.250944,865.63,806.21,18.23
7.266571,865.83,806.77,19.24
7.282198,869.89,800.05,18.11
7.297825,863.60,798.51,16.03
7.313452,860.03,798.22,15.17
7.329079,861.40,793.35,14.41
7.344706,860.60,798.52,15.02
7.360333,862.07,802.48,14.15
7.375960,870.20,801.52,15.87
7.391587,872.99,809.47,17.04
7.407214,881.67,811.32,15.61
7.422842,885.69,827.05,12.77
7.438469,889.11,829.65,15.36
7.454096,900.28,850.22,15.85
7.469723,904.28,854.15,18.68
7.485350,913.01,860.97,12.98
7.500977,924.17,881.73,14.86
7.516604,930.98,887.74,18.26
7.532231,939.38,898.21,12.17
7.547858,953.29,909.08,16.99
7.563485,954.89,910.53,14.44
7.579112,963.38,923.53,12.38
7.594739,967.47,930.08,18.05
7.610366,968.91,924.87,13.00
7.625993,973.09,929.59,12.18
7.641620,969.47,932.91,13.03
7.657247,969.39,927.86,14.29
7.672874,967.05,924.81,11.10
7.688501,959.17,924.86,12.86
7.704128,961.00,911.46,11.72
7.719755,948.91,905.38,16.32
7.735382,941.23,903.06,18.76
7.751009,932.35,896.20,14.44
7.766636,935.26,886.42,14.22
7.782263,922.00,882.11,14.88
7.797890,919.85,872.60,13.08
7.813517,917.43,865.42,10.94
7.829144,909.28,862.44,19.09
7.844771,908.17,853.34,15.37
7.860398,904.19,855.02,14.25
7.876026,905.08,849.38,15.94
7.891653,902.74,845.13,16.89
7.907280,900.49,845.83,15.09
7.922907,894.98,835.04,16.64
7.938534,895.44,835.15,15.82
7.954161,895.38,840.78,9.71
7.969788,895.14,834.88,16.08
7.985415,886.43,832.71,13.52
8.001042,880.25,825.14,15.36
8.016669,879.88,824.52,12.76
8.032296,875.42,817.27,17.66
8.047923,869.44,812.66,16.83
8.063550,871.94,812.50,16.90
8.079177,876.12,803.22,14.64
8.094804,873.87,800.98,13.41
8.110431,862.12,802.35,11.96
8.126058,858.73,795.38,18.15
8.141685,862.19,792.50,16.04
8.157312,862.68,794.46,15.52
8.172939,862.82,800.23,14.21
8.188566,864.08,795.88,20.17
8.204193,865.62,808.00,16.09
8.219820,871.33,812.46,13.68
8.235447,879.20,822.28,16.26
8.251074,884.76,828.08,12.31
8.266701,893.83,835.66,16.74
8.282328,902.28,845.30,16.61
8.297955,913.54,860.76,16.31
8.313582,917.16,869.14,19.85
8.329210,933.72,876.55,13.78
8.344837,939.80,892.81,15.83
8.360464,945.80,902.60,14.69
8.376091,951.18,907.10,11.89
8.391718,960.50,913.87,15.06
8.407345,957.59,921.78,15.20
8.422972,969.18,928.22,12.37
8.438599,967.42,930.21,17.73
8.454226,973.44,926.46,12.17
8.469853,966.61,930.82,11.52
8.485480,967.89,926.32,14.81
8.501107,964.34,920.02,14.15
8.516734,958.03,916.33,18.35
8.532361,949.56,916.72,15.48
8.547988,945.64,907.12,15.50
8.563615,941.41,903.11,14.96
8.579242,934.64,890.47,16.46
8.594869,925.64,883.45,11.86
8.610496,925.61,874.65,17.27
8.626123,921.13,864.93,17.65
8.641750,920.39,862.61,15.23
8.657377,909.98,859.48,15.66
8.673004,904.66,852.84,12.20
8.688631,900.37,849.90,18.12
8.704258,901.11,845.18,13.80
8.719885,901.97,841.07,10.89
8.735512,899.74,843.88,17.36
8.751139,894.68,835.27,17.08
8.766767,888.25,836.37,15.15
8.782394,891.03,832.33,14.44
8.798021,886.58,825.90,18.06
8.813648,884.99,829.10,12.55
8.829275,878.24,818.05,17.38
8.844902,881.01,821.03,14.42
8.860529,881.53,816.82,15.23
8.876156,870.19,813.78,15.88
8.891783,873.47,806.65,14.09
8.907410,869.43,800.67,16.34
8.923037,861.99,803.25,16.53
8.938664,858.53,803.17,13.20
8.954291,853.06,796.70,15.33
8.969918,863.93,803.98,15.55
8.985545,858.21,795.37,15.39
9.001172,862.75,797.20,13.06
9.016799,860.47,802.90,13.15
9.032426,869.63,806.75,14.97
9.048053,874.87,807.75,13.35
9.063680,881.67,818.50,12.94
9.079307,887.76,824.84,14.59
9.094934,892.53,841.49,15.12
9.110561,902.73,851.54,15.41
9.126188,909.95,856.78,15.60
9.141815,918.56,868.16,15.66
9.157442,923.06,882.18,14.88
9.173069,945.03,891.65,12.42
9.188696,951.76,899.41,17.22
9.204323,952.70,911.42,13.49
9.219951,955.74,918.88,15.47
9.235578,962.65,922.46,12.56
9.251205,966.66,927.60,14.50
9.266832,965.06,927.24,17.29
9.282459,970.17,931.27,15.36
9.298086,963.74,927.86,11.32
9.313713,963.49,924.65,12.71
9.329340,957.24,918.65,14.27
9.344967,957.81,912.57,14.31
9.360594,954.57,911.50,16.15
9.376221,942.19,903.62,13.91
9.391848,940.66,895.23,17.28
9.407475,933.40,886.96,14.53
9.423102,932.26,882.97,17.18
9.438729,918.52,879.79,18.95
9.454356,919.34,868.87,18.18
9.469983,921.93,864.56,15.90
9.485610,911.26,858.64,14.49
9.501237,905.15,848.77,14.05
9.516864,902.61,846.31,16.37
9.532491,896.72,850.67,15.75
9.548118,898.05,841.68,15.40
9.563745,895.99,841.90,16.88
9.579372,896.90,836.16,16.54
9.594999,895.55,833.93,17.69
9.610626,888.34,835.25,12.72
9.626253,885.79,827.23,13.83
9.641880,890.19,826.07,13.87
9.657507,881.06,827.58,17.47
9.673135,879.47,819.18,13.14
9.688762,873.84,820.86,17.67
9.704389,876.33,808.19,17.74
9.720016,868.41,804.18,13.91
9.735643,869.31,798.75,14.81
9.751270,864.59,798.59,14.80
9.766897,863.63,802.33,17.83
9.782524,855.13,795.95,14.51
9.798151,857.44,791.49,12.89
9.813778,860.78,799.33,12.19
9.829405,866.60,799.10,16.51
9.845032,870.04,800.01,15.34
9.860659,866.17,803.90,16.95
9.876286,877.46,811.37,16.96
9.891913,883.61,823.76,13.71
9.907540,886.28,833.10,11.09
9.923167,888.26,839.86,11.28
9.938794,906.44,844.20,18.11
9.954421,916.04,857.88,16.89
9.970048,927.60,875.24,16.59
9.985675,931.11,879.64,14.62
10.001302,934.55,889.26,18.28
10.016929,947.39,900.25,14.41
10.032556,950.84,912.37,15.33
10.048183,961.58,919.27,12.15
10.063810,963.10,925.54,13.85
10.079437,964.21,927.27,13.47
10.095064,969.46,926.30,16.87
10.110691,969.20,928.72,12.29
10.126319,971.05,928.88,13.60
10.141946,963.24,923.24,18.16
10.157573,961.62,917.10,14.92
10.173200,963.87,912.29,16.45
10.188827,949.88,908.05,13.47
10.204454,949.19,903.79,16.56
10.220081,938.99,894.92,18.03
10.235708,934.07,883.91,14.21
10.251335,922.87,877.85,14.97
10.266962,925.05,872.15,15.69
10.282589,914.32,867.74,13.10
10.298216,913.84,863.98,14.28
10.313843,911.93,855.25,17.17
10.329470,899.90,851.89,13.00
10.345097,904.69,844.11,16.39
10.360724,900.83,846.12,13.62
10.376351,895.71,840.75,18.04
10.391978,895.00,839.16,12.98
10.407605,891.85,831.34,16.87
10.423232,891.68,832.98,13.91
10.438859,887.74,831.28,15.61
10.454486,883.71,825.01,15.01
10.470113,883.09,824.33,14.65
10.485740,878.93,822.91,15.16
10.501367,873.15,812.16,15.63
10.516994,870.96,810.94,15.75
10.532621,876.36,811.15,14.82
10.548248,866.05,804.70,13.59
10.563876,867.52,797.12,17.96
10.579503,868.11,796.31,15.50
10.595130,858.53,802.10,13.58
10.610757,863.76,791.65,17.65
10.626384,860.11,797.19,19.66
10.642011,854.13,798.00,16.16
10.657638,859.01,798.61,18.35
10.673265,864.82,802.84,16.64
10.688892,867.43,804.85,14.33
10.704519,874.05,813.19,17.92
10.720146,879.77,822.40,16.13
10.735773,883.60,829.60,15.37
10.751400,896.26,832.77,18.06
10.767027,903.23,848.51,16.23
10.782654,911.48,861.57,10.55
10.798281,921.33,869.03,13.80
10.813908,929.20,879.54,13.94
10.829535,936.69,891.93,14.76
10.845162,950.13,898.20,17.01
10.860789,953.13,912.27,15.30
10.876416,957.49,914.94,13.13
10.892043,958.67,924.86,11.96
10.907670,967.17,931.26,17.69
10.923297,971.03,922.08,16.84
10.938924,967.47,929.34,12.02
10.954551,960.77,923.32,16.24
10.970178,958.65,915.47,13.05
10.985805,956.21,916.33,12.43
11.001432,957.54,908.48,12.96
11.017060,945.56,907.53,16.95
11.032687,944.28,901.64,13.96
11.048314,943.25,890.18,16.98
11.063941,928.77,884.07,13.01
11.079568,926.89,879.05,19.52
11.095195,919.99,873.83,16.26
11.110822,912.63,859.98,15.65
11.126449,914.00,859.45,17.17
11.142076,902.98,850.75,14.84
11.157703,906.00,845.15,11.85
11.173330,897.06,848.87,15.36
11.188957,894.34,847.09,16.17
11.204584,897.13,836.97,14.34
11.220211,891.94,843.89,14.63
11.235838,889.15,837.36,13.20
11.251465,891.16,832.98,14.54
11.267092,890.77,830.90,13.45
11.282719,886.37,826.44,16.33
11.298346,882.67,826.84,15.95
11.313973,874.60,818.83,17.06
11.329600,875.18,812.56,14.27
11.345227,873.82,809.65,15.41
11.360854,871.60,808.22,15.75
11.376481,868.00,805.06,15.77
11.392108,866.72,804.02,11.72
11.407735,862.94,794.84,14.58
11.423362,856.66,792.21,17.59
11.438989,858.61,794.20,14.78
11.454616,860.81,794.55,14.43
11.470244,851.43,796.19,16.94
11.485871,866.26,790.44,15.73
11.501498,867.27,798.56,14.69
11.517125,869.90,809.68,14.48
11.532752,867.12,816.12,15.10
11.548379,879.04,817.93,13.80
11.564006,890.12,829.16,13.70
11.579633,892.83,839.03,14.36
11.595260,902.32,855.37,13.55
11.610887,915.35,858.12,13.48
11.626514,921.92,873.73,15.66
11.642141,929.40,883.66,18.90
11.657768,938.57,897.13,12.68
11.673395,944.29,907.36,14.03
11.689022,944.07,912.60,18.69
11.704649,955.49,914.01,16.90
11.720276,964.56,920.30,15.66
11.735903,967.10,923.97,14.73
11.751530,961.62,923.19,13.50
11.767157,959.71,923.53,15.17
11.782784,961.93,923.22,17.24
11.798411,958.87,919.51,17.04
11.814038,956.23,911.00,15.85
11.829665,947.46,903.43,13.75
11.845292,944.69,895.63,12.88
11.860919,940.53,898.64,16.11
11.876546,936.81,886.67,13.84
11.892173,931.53,884.74,14.38
11.907800,918.60,873.65,14.04
11.923428,916.59,865.48,16.55
11.939055,915.01,860.25,18.84
11.954682,910.20,851.76,13.83
11.970309,903.77,855.49,13.81
11.985936,903.00,846.80,16.63
12.001563,899.26,839.81,15.96
12.017190,898.68,843.30,11.20
12.032817,894.67,839.84,11.08
12.048444,892.36,838.41,17.26
12.064071,891.84,826.34,14.83
12.079698,888.44,828.54,16.70
12.095325,885.03,829.41,15.01
12.110952,885.39,828.40,15.58
12.126579,879.18,819.35,11.95
12.142206,873.05,820.57,15.67
12.157833,873.73,811.01,11.76
12.173460,871.59,804.10,12.14
12.189087,861.84,803.29,12.84
12.204714,860.98,801.91,13.74
12.220341,865.68,793.43,15.21
12.235968,853.81,792.62,13.11
12.251595,856.60,793.16,15.04
12.267222,854.85,793.44,13.87
12.282849,855.53,792.54,11.68
12.298476,857.71,792.56,14.59
12.314103,857.61,800.35,16.25
12.329730,866.88,796.30,14.81
12.345357,869.13,803.76,15.43
12.360985,875.76,814.51,11.84
12.376612,879.15,821.48,18.03
12.392239,891.95,830.75,17.05
12.407866,895.68,837.75,11.93
12.423493,903.25,852.90,11.88
12.439120,915.82,863.57,16.71
12.454747,923.69,874.43,12.15
12.470374,931.02,882.24,16.36
12.486001,939.45,889.64,12.49
12.501628,951.62,909.61,12.24
12.517255,951.39,911.86,13.79
12.532882,954.58,923.35,15.58
12.548509,957.11,922.78,19.02
12.564136,962.37,925.60,18.43
12.579763,964.74,925.95,12.63
12.595390,965.21,924.38,13.41
12.611017,963.99,920.57,16.02
12.626644,962.08,916.59,14.50
12.642271,951.10,912.04,14.54
12.657898,950.77,905.24,14.04
12.673525,944.58,896.86,13.39
12.689152,938.05,892.34,15.09
12.704779,931.64,888.34,15.44
12.720406,924.35,881.17,15.52
12.736033,917.72,873.54,15.59
12.751660,911.92,863.92,16.48
12.767287,907.13,862.34,14.70
12.782914,907.73,849.28,15.70
12.798541,900.34,845.16,18.21
